popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,music_genre
51,0.12,0.6509999999999999,230053,high,0.0,0.057,-3.389,0.053,106,0.6579999999999999,Jazz
52,0.914,0.4429999999999999,369667,low,0.517,0.123,-16.703,0.0406,120,0.118,Jazz
45,0.8540000000000001,0.831,102398,low,0.486,0.111,-11.776,0.0634,82,0.599,Jazz
45,0.935,0.5479999999999999,250760,low,0.0807,0.16,-18.408,0.034,108,0.15,Jazz
47,0.81,0.6509999999999999,171667,low,2.33e-06,0.437,-12.352,0.0578,83,0.644,Jazz
50,0.317,0.698,232267,medium,0.147,0.0984,-10.089,0.0856,110,0.4479999999999999,Jazz
41,0.142,0.8540000000000001,288333,medium,0.0556,0.129,-6.485,0.151,114,0.939,Jazz
44,0.88,0.446,251240,low,7.08e-06,0.133,-10.83,0.0367,131,0.132,Jazz
40,0.552,0.6709999999999999,179000,medium,0.000604,0.1009999999999999,-7.843999999999999,0.285,77,0.648,Jazz
37,0.9,0.4379999999999999,342800,low,0.838,0.108,-13.983,0.0382,120,0.1669999999999999,Jazz
30,0.966,0.409,545373,low,0.922,0.6809999999999999,-23.817,0.0478,117,0.103,Jazz
38,0.352,0.745,268387,medium,0.8079999999999999,0.0602,-11.701,0.0963,93,0.497,Jazz
53,0.965,0.445,396520,low,0.915,0.121,-26.924,0.0397,117,0.173,Jazz
43,0.977,0.4529999999999999,190267,low,0.000138,0.1,-9.429,0.0318,71,0.159,Jazz
41,0.828,0.7140000000000001,483093,low,0.3989999999999999,0.1119999999999999,-12.855,0.0328,107,0.633,Jazz
32,0.561,0.384,196891,low,0.0798,0.21,-11.165,0.0611,91,0.155,Jazz
49,0.949,0.313,505360,low,0.408,0.099,-26.002,0.0441,131,0.0383,Jazz
41,0.644,0.4589999999999999,303560,low,0.288,0.184,-13.38,0.0574,158,0.757,Jazz
46,0.54,0.679,168175,low,0.0,0.344,-21.077,0.0526,137,0.6459999999999999,Jazz
64,0.912,0.452,117147,low,2.45e-06,0.175,-14.014,0.0351,134,0.701,Jazz
41,0.525,0.654,264307,low,2.07e-05,0.108,-10.564,0.035,94,0.598,Jazz
35,0.251,0.637,177493,low,4.85e-06,0.255,-12.149,0.134,124,0.713,Jazz
52,0.918,0.462,226558,low,2.25e-05,0.103,-15.9,0.0326,146,0.2189999999999999,Jazz
49,0.956,0.415,356627,low,0.0,0.154,-18.582,0.0392,138,0.13,Jazz
42,0.974,0.456,329600,low,0.91,0.12,-17.768,0.0318,98,0.139,Jazz
31,0.353,0.442,484333,low,0.687,0.3389999999999999,-12.92,0.0356,121,0.303,Jazz
41,0.993,0.485,385250,low,0.922,0.0773,-25.972,0.0556,129,0.046,Jazz
43,0.8109999999999999,0.4639999999999999,116533,low,0.0,0.667,-11.331,0.037,109,0.409,Jazz
39,0.532,0.415,157019,low,0.0123,0.17,-11.986,0.0317,94,0.0783,Jazz
48,0.58,0.534,429679,low,0.495,0.0954,-13.117,0.0774,80,0.629,Jazz
43,0.594,0.284,548693,medium,0.0002029999999999,0.975,-6.269,0.039,185,0.411,Jazz
44,0.271,0.754,347013,medium,0.883,0.0674,-8.141,0.0357,105,0.711,Jazz
41,0.048,0.513,127941,high,0.434,0.266,-5.675,0.0461,136,0.6459999999999999,Jazz
34,0.7509999999999999,0.604,240000,medium,0.846,0.364,-8.61,0.0274,105,0.787,Jazz
58,0.76,0.5489999999999999,184333,medium,0.0,0.206,-12.291,0.108,83,0.4639999999999999,Jazz
30,0.22,0.672,281893,medium,0.894,0.166,-10.16,0.0291,100,0.892,Jazz
45,0.895,0.633,206200,low,5.8e-06,0.206,-12.52,0.0474,140,0.361,Jazz
45,0.138,0.888,233507,medium,0.0177,0.0918,-6.452000000000001,0.215,99,0.508,Jazz
54,0.601,0.527,247520,low,0.0202,0.0915,-13.27,0.0293,92,0.178,Jazz
34,0.953,0.429,485827,low,0.916,0.115,-16.006,0.0365,92,0.258,Jazz
36,0.809,0.621,203360,low,0.0748,0.0909,-19.774,0.0298,93,0.429,Jazz
31,0.0435,0.759,260853,medium,8.87e-05,0.23,-5.255,0.051,120,0.7709999999999999,Jazz
35,0.967,0.4379999999999999,220667,low,0.586,0.136,-22.294,0.0426,94,0.22,Jazz
39,0.6729999999999999,0.529,286867,medium,0.00235,0.104,-6.107,0.0348,82,0.3979999999999999,Jazz
38,7.18e-06,0.3979999999999999,329824,high,0.6990000000000001,0.109,-3.018,0.104,170,0.171,Jazz
36,0.0161,0.557,286640,medium,0.871,0.2189999999999999,-8.921,0.0347,105,0.467,Jazz
34,0.00477,0.758,231224,low,0.872,0.107,-6.791,0.0868,92,0.652,Jazz
32,0.405,0.416,507133,low,0.000349,0.185,-15.911,0.1,173,0.636,Jazz
54,0.92,0.392,298000,low,0.501,0.624,-23.293000000000003,0.0341,115,0.125,Jazz
47,0.00952,0.591,214947,high,0.674,0.148,-3.487,0.075,89,0.5820000000000001,Jazz
53,0.439,0.7140000000000001,170736,low,0.128,0.0978,-7.933,0.0379,90,0.352,Jazz
38,0.0813,0.632,341987,medium,0.862,0.1119999999999999,-10.572,0.0269,110,0.556,Jazz
39,0.0128,0.371,279429,medium,0.905,0.109,-11.447,0.0449,140,0.0616,Jazz
45,0.972,0.386,280840,low,0.0701,0.0797,-21.753,0.0435,73,0.351,Jazz
49,0.26,0.7170000000000001,195803,high,0.123,0.226,-6.313,0.0363,102,0.37,Jazz
48,0.861,0.597,268893,low,0.0126,0.0727,-16.235,0.0676,135,0.497,Jazz
48,0.0409999999999999,0.802,281920,medium,0.0,0.242,-9.653,0.0661,111,0.8859999999999999,Jazz
35,0.0103,0.654,296573,high,0.0003689999999999,0.177,-6.141,0.0378,122,0.6859999999999999,Jazz
35,0.418,0.741,198720,low,0.166,0.104,-11.314,0.0413,139,0.308,Jazz
46,0.7340000000000001,0.263,323773,low,0.805,0.0971,-13.59,0.0324,85,0.147,Jazz
45,0.0582,0.747,307267,high,0.0,0.3389999999999999,-7.374,0.123,116,0.757,Jazz
56,0.7979999999999999,0.682,260987,low,0.000186,0.0728,-13.294,0.0411,131,0.379,Jazz
49,0.563,0.513,182040,medium,1.43e-06,0.212,-9.563,0.042,108,0.831,Jazz
37,0.397,0.6829999999999999,350507,high,0.787,0.1669999999999999,-3.398,0.119,131,0.8490000000000001,Jazz
48,0.912,0.455,174147,low,0.0152,0.141,-15.6,0.0516,141,0.412,Jazz
43,0.0266,0.574,243933,medium,1.32e-05,0.1969999999999999,-5.778,0.115,174,0.5820000000000001,Jazz
39,0.148,0.7609999999999999,126000,high,0.0011099999999999,0.237,-7.016,0.0776,111,0.7809999999999999,Jazz
43,0.935,0.631,230867,low,0.187,0.12,-12.522,0.035,136,0.736,Jazz
33,0.442,0.466,548240,low,0.00531,0.278,-18.022,0.0432,118,0.664,Jazz
42,0.241,0.723,492340,high,0.301,0.095,-6.595,0.0645,110,0.8490000000000001,Jazz
47,0.2239999999999999,0.695,341560,high,0.00146,0.103,-6.928,0.049,93,0.851,Jazz
49,0.913,0.364,194413,low,0.929,0.119,-20.551,0.0493,88,0.0684,Jazz
42,0.22,0.971,209966,high,0.0129,0.341,-6.238,0.363,120,0.7859999999999999,Jazz
42,0.16,0.752,278200,medium,0.893,0.0822,-7.492999999999999,0.0298,104,0.657,Jazz
48,0.584,0.715,269653,low,0.00758,0.285,-16.362000000000002,0.0457,82,0.818,Jazz
36,0.00533,0.578,160798,low,0.109,0.0638,-9.705,0.0321,172,0.22,Jazz
40,0.421,0.5720000000000001,598869,medium,0.0164,0.0499,-9.377,0.0715,91,0.7140000000000001,Jazz
39,0.6940000000000001,0.57,246240,low,0.947,0.11,-18.864,0.0258,105,0.521,Jazz
51,0.946,0.519,196893,low,2.14e-06,0.107,-10.973,0.0434,93,0.537,Jazz
49,0.000838,0.391,343906,high,0.13,0.114,-7.221,0.093,180,0.165,Jazz
32,0.0529,0.3279999999999999,266453,low,0.256,0.177,-15.501,0.0338,175,0.611,Jazz
33,0.913,0.5760000000000001,256027,low,0.0,0.113,-20.538,0.0481,149,0.482,Jazz
38,0.708,0.91,208027,low,0.0139999999999999,0.0977,-11.130999999999998,0.0963,98,0.7979999999999999,Jazz
39,0.427,0.693,265427,low,0.0004059999999999,0.207,-8.16,0.0317,117,0.301,Jazz
38,0.045,0.4039999999999999,359305,medium,0.8759999999999999,0.115,-11.412,0.0394,163,0.0793,Jazz
40,0.546,0.6940000000000001,241116,medium,4.74e-05,0.341,-10.842,0.0894,83,0.512,Jazz
53,0.98,0.31,181880,low,0.114,0.18,-18.245,0.0343,79,0.0874,Jazz
42,0.8320000000000001,0.612,181773,medium,0.949,0.126,-12.103,0.0421,104,0.8270000000000001,Jazz
32,0.916,0.7,205720,low,0.198,0.11,-21.424,0.0336,117,0.346,Jazz
51,0.486,0.623,221293,medium,0.0775,0.138,-9.6,0.0334,133,0.379,Jazz
66,0.898,0.429,457268,low,0.569,0.298,-19.942,0.039,113,0.172,Jazz
52,0.765,0.637,233973,medium,0.0,0.302,-8.173,0.0356,105,0.38,Jazz
41,0.223,0.638,219124,medium,0.816,0.16,-10.923,0.0774,95,0.625,Jazz
39,0.942,0.6990000000000001,184200,medium,0.00164,0.293,-4.0360000000000005,0.131,116,0.68,Jazz
39,0.98,0.326,99400,low,0.87,0.366,-26.768,0.046,99,0.291,Jazz
31,0.0333,0.523,337360,medium,0.67,0.204,-9.836,0.0522,170,0.59,Jazz
46,0.76,0.6920000000000001,233560,low,0.0968,0.0921,-12.257,0.0474,95,0.513,Jazz
33,0.909,0.6509999999999999,188080,low,0.15,0.0942,-12.705,0.0474,89,0.757,Jazz
58,0.104,0.7,164902,low,0.3979999999999999,0.0908,-7.763,0.0449,82,0.321,Jazz
48,0.97,0.621,262107,low,0.8340000000000001,0.1159999999999999,-16.842,0.0491,108,0.203,Jazz
47,0.728,0.705,227800,low,8.88e-06,0.123,-10.488,0.0309,100,0.578,Jazz
48,0.0111,0.71,218533,high,0.188,0.2019999999999999,-7.282999999999999,0.0574,116,0.562,Jazz
60,0.747,0.687,188613,medium,0.0,0.1169999999999999,-8.501,0.0761,122,0.6659999999999999,Jazz
41,0.182,0.7559999999999999,306667,high,0.0,0.0417,-6.022,0.0333,93,0.947,Jazz
39,0.8859999999999999,0.507,318627,medium,0.341,0.154,-11.719,0.0375,128,0.7509999999999999,Jazz
43,0.7140000000000001,0.644,340693,low,0.0482,0.051,-16.005,0.0397,118,0.428,Jazz
51,0.0408,0.731,167191,low,0.787,0.103,-7.704,0.0442,89,0.471,Jazz
41,0.8290000000000001,0.7190000000000001,305067,low,0.893,0.154,-13.352,0.0308,114,0.713,Jazz
44,0.271,0.732,225924,medium,0.0258,0.0877,-7.885,0.0519,154,0.755,Jazz
46,0.7829999999999999,0.498,205453,low,0.000164,0.14,-14.447,0.0303,134,0.391,Jazz
40,0.287,0.603,462627,medium,0.687,0.1009999999999999,-10.849,0.0406,150,0.327,Jazz
37,0.865,0.253,497280,low,0.6859999999999999,0.0837,-17.192999999999998,0.0395,109,0.088,Jazz
51,0.205,0.785,203680,medium,0.0,0.107,-9.984,0.272,92,0.356,Jazz
41,0.0022,0.466,371360,high,0.885,0.063,-8.956,0.0327,120,0.789,Jazz
41,0.988,0.6509999999999999,211767,low,0.888,0.0866,-17.767,0.0635,97,0.536,Jazz
44,0.59,0.759,287613,low,0.0113,0.102,-10.5,0.0334,96,0.457,Jazz
35,0.623,0.483,357173,low,0.831,0.0696,-18.402,0.0487,90,0.268,Jazz
48,0.446,0.473,625293,medium,3.15e-06,0.0957,-7.756,0.0353,152,0.8079999999999999,Jazz
52,0.901,0.291,301080,low,0.0338,0.113,-14.442,0.0284,93,0.1169999999999999,Jazz
36,0.753,0.61,446893,low,0.00707,0.145,-15.634,0.0477,112,0.3389999999999999,Jazz
49,0.0223,0.672,183200,high,0.0411,0.15,-10.642,0.032,115,0.968,Jazz
44,0.212,0.598,164507,medium,0.042,0.288,-8.183,0.0329,130,0.586,Jazz
41,0.0364,0.6459999999999999,247400,low,0.0121,0.0734,-9.76,0.0314,89,0.1889999999999999,Jazz
52,0.6779999999999999,0.407,338187,low,0.922,0.0538,-14.657,0.0297,80,0.305,Jazz
40,0.929,0.485,522933,low,0.873,0.128,-20.064,0.0407,54,0.134,Jazz
53,0.104,0.581,941360,medium,0.856,0.0458,-8.279,0.0602,111,0.8079999999999999,Jazz
40,0.861,0.4529999999999999,323867,low,0.466,0.156,-17.582,0.0461,179,0.6859999999999999,Jazz
38,0.8959999999999999,0.3429999999999999,304720,low,0.898,0.111,-15.171,0.0285,72,0.0801,Jazz
40,0.917,0.539,242373,low,0.899,0.0995,-13.682,0.0641,97,0.8270000000000001,Jazz
47,0.513,0.779,213933,low,0.00907,0.0769,-8.311,0.0392,93,0.731,Jazz
47,0.00807,0.52,196000,medium,0.485,0.142,-7.95,0.0255,93,0.421,Jazz
47,0.136,0.6,321733,medium,0.0,0.441,-11.252,0.0327,165,0.91,Jazz
39,0.16,0.727,247576,medium,0.8740000000000001,0.186,-7.624,0.0419,122,0.593,Jazz
44,0.63,0.585,93176,low,0.449,0.708,-8.737,0.125,86,0.428,Jazz
48,0.746,0.396,196080,low,0.0,0.3329999999999999,-10.943,0.0304,72,0.407,Jazz
45,0.348,0.768,143414,medium,0.513,0.1369999999999999,-8.256,0.0529,82,0.583,Jazz
39,0.987,0.66,191564,low,0.00119,0.111,-12.963,0.0519,104,0.568,Jazz
42,0.743,0.465,413467,low,0.0423,0.1009999999999999,-16.207,0.0317,152,0.672,Jazz
33,0.363,0.529,688533,low,0.0,0.3279999999999999,-13.653,0.1119999999999999,131,0.596,Jazz
53,0.898,0.5660000000000001,270293,low,0.0418,0.105,-15.005,0.0409,113,0.221,Jazz
49,0.2019999999999999,0.7809999999999999,257760,medium,0.4479999999999999,0.121,-9.911,0.052,87,0.921,Jazz
36,0.91,0.2739999999999999,139467,low,3.52e-06,0.0961,-15.755,0.0301,81,0.236,Jazz
42,0.633,0.606,218293,low,6.840000000000001e-05,0.297,-13.197,0.0301,78,0.432,Jazz
46,0.3329999999999999,0.816,203827,high,0.000298,0.305,-4.999,0.264,126,0.8540000000000001,Jazz
55,0.472,0.618,147044,low,0.907,0.13,-8.437999999999999,0.133,162,0.275,Jazz
60,0.451,0.485,246087,medium,0.00291,0.185,-10.259,0.193,123,0.163,Jazz
33,0.769,0.596,280907,low,0.351,0.361,-10.991,0.0496,142,0.6759999999999999,Jazz
42,0.0107,0.662,167328,medium,0.845,0.374,-12.609000000000002,0.0398,113,0.143,Jazz
41,0.7290000000000001,0.662,100741,low,0.7809999999999999,0.181,-18.243,0.0447,81,0.155,Jazz
35,0.8290000000000001,0.371,147907,low,1.55e-06,0.155,-11.294,0.0398,126,0.482,Jazz
40,0.0323,0.775,233333,low,0.516,0.497,-13.175,0.065,144,0.436,Jazz
47,0.5670000000000001,0.621,317027,medium,4.48e-05,0.594,-8.649,0.0326,93,0.5529999999999999,Jazz
45,0.00455,0.667,222264,high,0.8590000000000001,0.215,-4.011,0.0547,92,0.921,Jazz
37,0.0362,0.664,206452,low,0.00742,0.0835,-19.452,0.203,93,0.773,Jazz
36,0.662,0.537,261800,low,0.00588,0.0722,-11.604,0.0323,109,0.517,Jazz
45,0.792,0.777,119353,low,0.86,0.102,-9.672,0.0593,82,0.655,Jazz
39,0.711,0.774,172200,medium,0.894,0.7090000000000001,-11.198,0.405,119,0.8340000000000001,Jazz
41,0.000212,0.555,336400,high,0.8740000000000001,0.2319999999999999,-6.296,0.0274,124,0.5429999999999999,Jazz
48,0.8340000000000001,0.723,189680,low,0.0075299999999999,0.103,-10.615,0.111,106,0.309,Jazz
48,0.0233,0.735,284027,low,0.903,0.1009999999999999,-10.145,0.0809,90,0.377,Jazz
36,0.144,0.721,239533,medium,0.0036799999999999,0.711,-15.775,0.0698,120,0.944,Jazz
32,0.7170000000000001,0.5429999999999999,157533,low,0.0402,0.252,-10.368,0.0361,117,0.271,Jazz
40,0.0294,0.435,189040,high,0.777,0.108,-6.002999999999999,0.077,119,0.963,Jazz
53,0.909,0.603,218627,low,0.000785,0.0866,-14.499,0.0397,114,0.377,Jazz
2,0.288,0.462,51981,high,0.000309,0.3329999999999999,-3.926,0.102,146,0.322,Jazz
44,0.946,0.498,346667,low,0.7509999999999999,0.0849,-24.901,0.0479,118,0.1889999999999999,Jazz
39,0.975,0.247,245880,low,0.631,0.1009999999999999,-13.544,0.032,173,0.0872,Jazz
29,0.987,0.344,222093,low,0.951,0.0992,-19.501,0.0427,108,0.226,Jazz
33,0.6779999999999999,0.5379999999999999,297480,low,9.03e-05,0.91,-17.204,0.0424,112,0.872,Jazz
33,0.0158,0.54,286897,medium,0.5920000000000001,0.108,-6.461,0.0347,174,0.213,Jazz
44,0.311,0.8,244046,low,0.0443,0.103,-11.263,0.046,118,0.596,Jazz
39,0.969,0.539,148933,low,0.833,0.0686,-10.684,0.0715,171,0.609,Jazz
33,0.7120000000000001,0.501,407467,low,0.00763,0.104,-16.005,0.0487,129,0.701,Jazz
38,0.778,0.4,220907,low,1.39e-06,0.0823,-7.565,0.032,74,0.142,Jazz
53,0.94,0.317,234373,low,0.298,0.0792,-30.447,0.0342,48,0.165,Jazz
45,0.7879999999999999,0.795,180813,low,0.00131,0.123,-13.187,0.0429,92,0.802,Jazz
39,0.68,0.66,276467,low,0.903,0.111,-13.041,0.0423,94,0.441,Jazz
41,0.669,0.522,289560,medium,1.19e-05,0.387,-8.927999999999999,0.0335,130,0.654,Jazz
40,0.7490000000000001,0.7290000000000001,330931,high,0.00135,0.256,-5.652,0.0413,94,0.945,Jazz
47,0.000535,0.7140000000000001,246399,high,0.3389999999999999,0.0685,-6.818,0.033,115,0.335,Jazz
41,0.0090599999999999,0.863,351440,high,0.805,0.0831,-9.051,0.0464,120,0.6729999999999999,Jazz
41,0.000413,0.308,489653,high,0.00229,0.313,-5.926,0.0533,138,0.205,Jazz
38,8.21e-06,0.211,322867,high,0.4029999999999999,0.447,-6.86,0.0823,144,0.247,Jazz
37,0.83,0.411,352000,low,0.0084,0.155,-18.43,0.0323,141,0.196,Jazz
43,0.87,0.701,214831,low,0.00283,0.245,-8.096,0.0386,84,0.487,Jazz
45,0.923,0.39,286253,low,0.847,0.108,-17.702,0.0364,79,0.0663,Jazz
58,0.84,0.6890000000000001,117209,low,0.965,0.11,-15.211,0.0578,172,0.362,Jazz
36,0.235,0.488,350267,low,0.0162,0.1119999999999999,-14.739,0.0881,131,0.499,Jazz
34,0.0884,0.544,285667,medium,0.872,0.1689999999999999,-11.604,0.046,78,0.8440000000000001,Jazz
51,0.789,0.208,155133,low,0.00095,0.129,-13.428,0.0305,79,0.104,Jazz
38,0.00286,0.527,127922,low,0.8740000000000001,0.103,-7.254,0.0354,95,0.163,Jazz
41,0.00761,0.67,255293,medium,1.91e-05,0.0892,-10.558,0.373,101,0.636,Jazz
58,0.478,0.8009999999999999,276373,high,1.32e-05,0.163,-8.01,0.316,88,0.607,Jazz
39,0.821,0.536,246773,low,1.91e-05,0.7070000000000001,-14.353,0.3279999999999999,79,0.617,Jazz
44,0.913,0.503,189453,low,0.0,0.111,-18.811,0.0458,133,0.371,Jazz
46,0.962,0.551,368539,low,0.933,0.0994,-14.48,0.0415,81,0.54,Jazz
34,0.204,0.638,141467,high,0.0,0.145,-6.08,0.124,122,0.392,Jazz
43,0.1639999999999999,0.7909999999999999,197805,high,2.75e-05,0.294,-4.331,0.11,110,0.961,Jazz
38,0.964,0.693,84155,low,0.82,0.104,-23.3,0.0445,77,0.4589999999999999,Jazz
31,0.419,0.556,419160,low,0.805,0.0985,-13.302,0.0359,134,0.4529999999999999,Jazz
42,0.68,0.7190000000000001,243560,low,0.0588,0.0962,-15.417,0.0257,107,0.598,Jazz
44,0.0861,0.698,219333,low,0.83,0.203,-8.878,0.108,180,0.6579999999999999,Jazz
36,0.941,0.589,207440,low,0.0002189999999999,0.087,-18.87,0.0648,87,0.19,Jazz
44,0.0596,0.523,155711,low,0.0145,0.341,-7.492999999999999,0.0299,91,0.5770000000000001,Jazz
51,0.206,0.662,138395,high,0.368,0.0647,-6.545,0.2239999999999999,172,0.9,Jazz
33,0.506,0.539,409507,low,0.0773,0.113,-21.212,0.0489,150,0.483,Jazz
37,0.178,0.5579999999999999,296733,high,0.0129,0.794,-13.697,0.2289999999999999,133,0.58,Jazz
34,0.7659999999999999,0.7090000000000001,528227,low,0.0191,0.136,-23.051,0.0535,126,0.597,Jazz
41,0.804,0.503,587151,medium,0.00825,0.319,-15.687,0.0645,93,0.596,Jazz
30,0.407,0.8,390547,low,0.442,0.3229999999999999,-9.821,0.0399,124,0.316,Jazz
35,0.148,0.763,274307,high,0.0209,0.0866,-6.164,0.0371,112,0.481,Jazz
51,0.000942,0.653,293307,medium,0.3779999999999999,0.2,-9.649,0.104,168,0.625,Jazz
57,0.1009999999999999,0.6579999999999999,254227,high,0.004,0.134,-8.646,0.0449,107,0.83,Jazz
31,0.335,0.479,129333,low,6.84e-06,0.161,-13.118,0.05,112,0.649,Jazz
44,0.261,0.54,254840,low,0.0001419999999999,0.0924,-8.833,0.0317,80,0.359,Jazz
44,0.91,0.7490000000000001,133240,medium,0.7909999999999999,0.15,-7.605,0.0382,89,0.914,Jazz
31,0.0849,0.539,156572,high,0.0,0.691,-5.86,0.507,136,0.75,Jazz
51,0.983,0.153,410987,low,0.928,0.0774,-32.652,0.0362,70,0.0737,Jazz
34,0.374,0.812,95049,low,0.8370000000000001,0.105,-14.927,0.0397,101,0.407,Jazz
42,0.843,0.6459999999999999,273013,medium,0.914,0.0879,-11.09,0.0302,110,0.1989999999999999,Jazz
38,0.114,0.82,374867,medium,0.884,0.3289999999999999,-7.617000000000001,0.0471,119,0.409,Jazz
44,0.0552,0.782,263813,medium,0.0737,0.1369999999999999,-3.389,0.0435,91,0.675,Jazz
50,0.299,0.5539999999999999,158747,low,1.09e-05,0.165,-10.925,0.0317,91,0.626,Jazz
48,0.98,0.3329999999999999,167160,low,0.152,0.113,-20.837,0.0311,92,0.318,Jazz
45,0.635,0.701,103813,medium,0.904,0.0729,-12.291,0.0557,80,0.737,Jazz
41,0.878,0.276,391240,low,0.173,0.236,-17.215999999999998,0.0341,110,0.0902,Jazz
44,0.0988,0.645,260773,low,0.0,0.2789999999999999,-12.43,0.037,104,0.472,Jazz
34,0.482,0.5760000000000001,311933,low,0.0449,0.181,-13.874,0.0321,103,0.419,Jazz
48,0.114,0.727,161373,high,0.8140000000000001,0.1169999999999999,-7.042999999999999,0.0386,128,0.348,Jazz
41,0.985,0.422,202773,low,0.964,0.1159999999999999,-15.38,0.0429,125,0.0857,Jazz
44,0.595,0.7,230400,medium,0.575,0.113,-8.5,0.0262,100,0.521,Jazz
40,0.83,0.51,375173,low,0.14,0.149,-12.411,0.0718,182,0.7070000000000001,Jazz
43,0.906,0.588,233658,low,6.68e-06,0.11,-11.777,0.0323,88,0.126,Jazz
49,0.114,0.5379999999999999,598853,medium,0.0279999999999999,0.62,-10.669,0.0784,108,0.265,Jazz
55,0.0452,0.908,279754,low,0.0824,0.0895,-8.244,0.255,105,0.81,Jazz
36,0.795,0.581,82124,low,0.912,0.118,-11.179,0.316,162,0.204,Jazz
45,0.213,0.733,201376,medium,0.447,0.0998,-10.512,0.053,152,0.627,Jazz
40,0.4639999999999999,0.726,273843,medium,0.911,0.2269999999999999,-6.766,0.0322,122,0.485,Jazz
36,0.743,0.24,406133,low,0.00821,0.111,-19.838,0.0327,98,0.0389,Jazz
53,0.508,0.7390000000000001,137973,low,0.00101,0.12,-9.119,0.0412,75,0.25,Jazz
36,0.461,0.675,291333,low,0.000126,0.142,-10.281,0.0472,106,0.685,Jazz
46,0.0177,0.362,634440,medium,0.217,0.113,-11.244000000000002,0.0396,147,0.439,Jazz
34,0.866,0.5489999999999999,155867,low,0.00765,0.0868,-16.392,0.0385,88,0.5329999999999999,Jazz
32,0.6559999999999999,0.6409999999999999,105494,medium,0.922,0.105,-14.125,0.0395,91,0.434,Jazz
41,0.0778,0.79,248600,high,0.8959999999999999,0.0855,-8.631,0.0398,114,0.581,Jazz
41,0.897,0.429,263414,low,1.1e-05,0.17,-10.586,0.0303,154,0.361,Jazz
38,0.985,0.556,176320,low,0.0407,0.674,-12.362,0.0517,101,0.7,Jazz
56,0.966,0.578,242067,low,0.539,0.106,-20.314,0.0501,106,0.0747,Jazz
42,0.537,0.754,296227,high,3.15e-05,0.133,-3.784,0.0442,98,0.723,Jazz
29,0.583,0.469,439973,low,0.68,0.185,-6.471,0.0411,72,0.131,Jazz
48,0.261,0.74,249680,low,0.1369999999999999,0.0918,-7.88,0.0306,95,0.614,Jazz
44,0.342,0.703,268467,low,0.565,0.0895,-13.880999999999998,0.0346,136,0.763,Jazz
3,0.967,0.5720000000000001,116893,medium,0.0,0.727,-9.929,0.708,126,0.835,Jazz
39,0.0476,0.642,475360,low,0.828,0.1159999999999999,-18.527,0.0663,166,0.0875,Jazz
55,0.132,0.726,211618,medium,6.73e-06,0.159,-6.443,0.0333,83,0.345,Jazz
31,0.975,0.145,401293,low,0.947,0.0783,-21.344,0.0395,139,0.0378,Jazz
36,0.838,0.493,342027,low,0.358,0.0787,-17.368,0.0444,152,0.772,Jazz
37,0.233,0.489,383560,low,0.00126,0.123,-13.903,0.0498,143,0.6579999999999999,Jazz
41,0.971,0.475,185000,low,0.000173,0.128,-12.619000000000002,0.0333,86,0.374,Jazz
34,0.8809999999999999,0.698,207971,low,0.7809999999999999,0.0962,-12.906,0.0501,153,0.911,Jazz
45,0.97,0.392,416800,low,0.897,0.118,-22.341,0.0354,86,0.17,Jazz
43,0.92,0.5870000000000001,386600,low,0.909,0.0895,-19.021,0.0379,114,0.147,Jazz
31,0.2769999999999999,0.722,243653,medium,0.285,0.275,-8.479,0.102,102,0.901,Jazz
57,0.396,0.715,109091,low,0.5870000000000001,0.0802,-11.626,0.04,88,0.417,Jazz
36,0.4539999999999999,0.88,110450,low,0.933,0.106,-10.15,0.348,160,0.895,Jazz
47,0.617,0.5489999999999999,334040,medium,0.8140000000000001,0.0762,-9.545,0.0427,110,0.122,Jazz
63,0.952,0.409,502620,low,0.866,0.0979,-23.493,0.0408,106,0.088,Jazz
34,0.00966,0.779,183498,medium,0.877,0.0893,-8.35,0.0999,95,0.631,Jazz
35,0.648,0.485,189533,low,0.115,0.947,-14.905,0.0632,74,0.25,Jazz
36,0.0175,0.4629999999999999,377908,low,0.836,0.113,-16.398,0.0343,95,0.544,Jazz
39,0.976,0.659,182360,low,0.88,0.179,-16.756,0.0569,95,0.738,Jazz
56,0.314,0.851,138000,medium,0.8859999999999999,0.102,-9.793,0.0532,87,0.684,Jazz
30,0.6809999999999999,0.472,318893,low,0.863,0.6509999999999999,-11.803,0.0578,137,0.7879999999999999,Jazz
56,0.953,0.591,309813,low,0.357,0.0921,-17.975,0.0449,131,0.395,Jazz
45,0.362,0.6409999999999999,376533,low,0.833,0.25,-11.95,0.0432,90,0.2689999999999999,Jazz
44,0.451,0.767,192160,high,1.57e-06,0.0905,-4.435,0.108,103,0.873,Jazz
47,0.0471,0.7440000000000001,262800,high,5.02e-05,0.0426,-5.566,0.0383,128,0.96,Jazz
46,0.977,0.434,404027,low,0.942,0.0784,-24.013,0.0447,114,0.0383,Jazz
43,0.937,0.377,327333,low,0.898,0.0956,-30.849,0.0423,112,0.237,Jazz
41,0.982,0.557,190480,low,0.00162,0.118,-16.218,0.0447,132,0.245,Jazz
46,0.0259,0.727,260307,high,2.29e-06,0.166,-4.186,0.0909,130,0.941,Jazz
46,0.366,0.573,218445,medium,0.959,0.11,-10.823,0.0354,80,0.33,Jazz
